DATE,PARAM,VALUE
2015-01-01,ALLSKY_SFC_SW_DIFF,1.4515
2015-01-01,T2M_MIN,4.72
2015-01-01,T2M_MAX,25.05
2015-01-01,RH2M,52.1
2015-01-01,ALLSKY_SFC_SW_DNI,1.4311
2015-01-01,PS,100.37
2015-01-01,ALLSKY_SFC_SW_DWN,2.3177
2015-02-01,ALLSKY_SFC_SW_DNI,3.624
2015-02-01,RH2M,43.43
2015-02-01,T2M_MAX,32.94
2015-02-01,T2M_MIN,6.89
2015-02-01,ALLSKY_SFC_SW_DIFF,1.9186
2015-02-01,PS,100.07
2015-02-01,ALLSKY_SFC_SW_DWN,4.3174
2015-03-01,ALLSKY_SFC_SW_DIFF,1.873
2015-03-01,ALLSKY_SFC_SW_DNI,5.2217
2015-03-01,ALLSKY_SFC_SW_DWN,5.521
2015-03-01,PS,99.96
2015-03-01,RH2M,48.25
2015-03-01,T2M_MAX,38.42
2015-03-01,T2M_MIN,9.46
2015-04-01,T2M_MIN,18.14
2015-04-01,T2M_MAX,41.78
2015-04-01,RH2M,41.46
2015-04-01,PS,99.39
2015-04-01,ALLSKY_SFC_SW_DNI,4.7786
2015-04-01,ALLSKY_SFC_SW_DIFF,2.3659
2015-04-01,ALLSKY_SFC_SW_DWN,6.1219
2015-05-01,ALLSKY_SFC_SW_DIFF,2.6806
2015-05-01,ALLSKY_SFC_SW_DNI,5.2661
2015-05-01,ALLSKY_SFC_SW_DWN,6.9732
2015-05-01,PS,98.86
2015-05-01,RH2M,22.94
2015-05-01,T2M_MAX,47.48
2015-05-01,T2M_MIN,22.19
2015-06-01,T2M_MAX,48.16
2015-06-01,T2M_MIN,24.54
2015-06-01,PS,98.53
2015-06-01,RH2M,33.89
2015-06-01,ALLSKY_SFC_SW_DNI,4.0082
2015-06-01,ALLSKY_SFC_SW_DIFF,2.7374
2015-06-01,ALLSKY_SFC_SW_DWN,6.2234
2015-07-01,ALLSKY_SFC_SW_DIFF,2.8675
2015-07-01,ALLSKY_SFC_SW_DNI,2.8222
2015-07-01,PS,98.56
2015-07-01,ALLSKY_SFC_SW_DWN,5.4854
2015-07-01,RH2M,71.06
2015-07-01,T2M_MAX,41.2
2015-07-01,T2M_MIN,24.72
2015-08-01,RH2M,75.65
2015-08-01,PS,98.83
2015-08-01,ALLSKY_SFC_SW_DWN,5.2411
2015-08-01,ALLSKY_SFC_SW_DNI,2.5994
2015-08-01,ALLSKY_SFC_SW_DIFF,2.8121
2015-08-01,T2M_MIN,24.69
2015-08-01,T2M_MAX,35.93
2015-09-01,PS,99.16
2015-09-01,RH2M,59.32
2015-09-01,T2M_MAX,38.32
2015-09-01,ALLSKY_SFC_SW_DWN,5.6436
2015-09-01,T2M_MIN,20.12
2015-09-01,ALLSKY_SFC_SW_DNI,4.2631
2015-09-01,ALLSKY_SFC_SW_DIFF,2.3366
2015-10-01,RH2M,42.11
2015-10-01,PS,99.75
2015-10-01,T2M_MAX,38.84
2015-10-01,ALLSKY_SFC_SW_DWN,4.7189
2015-10-01,ALLSKY_SFC_SW_DNI,4.0951
2015-10-01,ALLSKY_SFC_SW_DIFF,1.8761
2015-10-01,T2M_MIN,16.34
2015-11-01,T2M_MIN,13.66
2015-11-01,T2M_MAX,33.9
2015-11-01,ALLSKY_SFC_SW_DNI,2.6837
2015-11-01,RH2M,36.58
2015-11-01,ALLSKY_SFC_SW_DWN,3.5102
2015-11-01,ALLSKY_SFC_SW_DIFF,1.7736
2015-11-01,PS,100.02
2015-12-01,RH2M,32.23
2015-12-01,PS,100.27
2015-12-01,T2M_MAX,32.26
2015-12-01,ALLSKY_SFC_SW_DIFF,1.6378
2015-12-01,ALLSKY_SFC_SW_DNI,2.4461
2015-12-01,T2M_MIN,6.05
2015-12-01,ALLSKY_SFC_SW_DWN,3.047
2016-01-01,ALLSKY_SFC_SW_DWN,3.1675
2016-01-01,T2M_MAX,30.84
2016-01-01,ALLSKY_SFC_SW_DNI,2.6112
2016-01-01,T2M_MIN,4.12
2016-01-01,RH2M,30.74
2016-01-01,ALLSKY_SFC_SW_DIFF,1.6121
2016-01-01,PS,100.24
2016-02-01,RH2M,24.15
2016-02-01,ALLSKY_SFC_SW_DWN,4.3692
2016-02-01,T2M_MAX,37.69
2016-02-01,PS,100.09
2016-02-01,ALLSKY_SFC_SW_DNI,3.9336
2016-02-01,T2M_MIN,7.67
2016-02-01,ALLSKY_SFC_SW_DIFF,1.8053
2016-03-01,PS,99.74
2016-03-01,ALLSKY_SFC_SW_DWN,5.6227
2016-03-01,RH2M,26.15
2016-03-01,T2M_MAX,41.02
2016-03-01,ALLSKY_SFC_SW_DIFF,2.0518
2016-03-01,ALLSKY_SFC_SW_DNI,4.9459
2016-03-01,T2M_MIN,14.22
2016-04-01,RH2M,15.22
2016-04-01,ALLSKY_SFC_SW_DIFF,2.4905
2016-04-01,T2M_MAX,45.45
2016-04-01,PS,99.05
2016-04-01,ALLSKY_SFC_SW_DWN,6.6326
2016-04-01,T2M_MIN,22.89
2016-04-01,ALLSKY_SFC_SW_DNI,5.3246
2016-05-01,ALLSKY_SFC_SW_DNI,3.9958
2016-05-01,ALLSKY_SFC_SW_DWN,6.4279
2016-05-01,RH2M,30.17
2016-05-01,ALLSKY_SFC_SW_DIFF,2.9417
2016-05-01,PS,98.81
2016-05-01,T2M_MAX,47.25
2016-05-01,T2M_MIN,25.44
2016-06-01,PS,98.67
2016-06-01,T2M_MAX,44.87
2016-06-01,RH2M,46.16
2016-06-01,ALLSKY_SFC_SW_DNI,2.9844
2016-06-01,ALLSKY_SFC_SW_DWN,5.8618
2016-06-01,ALLSKY_SFC_SW_DIFF,2.9892
2016-06-01,T2M_MIN,27.15
2016-07-01,ALLSKY_SFC_SW_DIFF,2.8246
2016-07-01,PS,98.6
2016-07-01,ALLSKY_SFC_SW_DNI,1.2108
2016-07-01,ALLSKY_SFC_SW_DWN,4.3162
2016-07-01,RH2M,82.38
2016-07-01,T2M_MIN,25.1
2016-07-01,T2M_MAX,35.99
2016-08-01,ALLSKY_SFC_SW_DWN,4.921
2016-08-01,RH2M,85.27
2016-08-01,T2M_MAX,33.92
2016-08-01,ALLSKY_SFC_SW_DIFF,2.617
2016-08-01,ALLSKY_SFC_SW_DNI,2.5423
2016-08-01,PS,98.71
2016-08-01,T2M_MIN,24.57
2016-09-01,T2M_MIN,22.73
2016-09-01,T2M_MAX,33.88
2016-09-01,PS,99.07
2016-09-01,ALLSKY_SFC_SW_DWN,4.6973
2016-09-01,ALLSKY_SFC_SW_DNI,2.5205
2016-09-01,RH2M,83.95
2016-09-01,ALLSKY_SFC_SW_DIFF,2.537
2016-10-01,ALLSKY_SFC_SW_DIFF,1.9464
2016-10-01,T2M_MIN,14.03
2016-10-01,T2M_MAX,33.22
2016-10-01,RH2M,63.64
2016-10-01,ALLSKY_SFC_SW_DWN,4.799
2016-10-01,ALLSKY_SFC_SW_DNI,4.0906
2016-10-01,PS,99.48
2016-11-01,ALLSKY_SFC_SW_DNI,3.1541
2016-11-01,ALLSKY_SFC_SW_DWN,3.7402
2016-11-01,ALLSKY_SFC_SW_DIFF,1.7508
2016-11-01,RH2M,53.31
2016-11-01,PS,99.97
2016-11-01,T2M_MAX,29.87
2016-11-01,T2M_MIN,9.67
2016-12-01,RH2M,46.89
2016-12-01,ALLSKY_SFC_SW_DWN,2.5831
2016-12-01,ALLSKY_SFC_SW_DNI,1.817
2016-12-01,T2M_MIN,6.05
2016-12-01,PS,100.18
2016-12-01,ALLSKY_SFC_SW_DIFF,1.4786
2016-12-01,T2M_MAX,27.78
2017-01-01,ALLSKY_SFC_SW_DWN,3.0602
2017-01-01,T2M_MIN,2.48
2017-01-01,ALLSKY_SFC_SW_DIFF,1.6082
2017-01-01,ALLSKY_SFC_SW_DNI,2.3321
2017-01-01,RH2M,47.59
2017-01-01,PS,100.27
2017-01-01,T2M_MAX,28.47
2017-02-01,T2M_MAX,33.71
2017-02-01,ALLSKY_SFC_SW_DNI,4.7388
2017-02-01,ALLSKY_SFC_SW_DWN,4.7806
2017-02-01,ALLSKY_SFC_SW_DIFF,1.7815
2017-02-01,PS,100.08
2017-02-01,RH2M,36.95
2017-02-01,T2M_MIN,7.78
2017-03-01,RH2M,28.67
2017-03-01,PS,99.57
2017-03-01,ALLSKY_SFC_SW_DIFF,1.9829
2017-03-01,T2M_MIN,9.64
2017-03-01,ALLSKY_SFC_SW_DWN,5.9306
2017-03-01,ALLSKY_SFC_SW_DNI,5.5267
2017-03-01,T2M_MAX,43.73
2017-04-01,T2M_MAX,45.15
2017-04-01,T2M_MIN,19.68
2017-04-01,ALLSKY_SFC_SW_DNI,5.5598
2017-04-01,RH2M,17.99
2017-04-01,ALLSKY_SFC_SW_DIFF,2.5382
2017-04-01,ALLSKY_SFC_SW_DWN,6.7954
2017-04-01,PS,99.06
2017-05-01,T2M_MIN,25.14
2017-05-01,PS,98.86
2017-05-01,ALLSKY_SFC_SW_DIFF,2.9815
2017-05-01,T2M_MAX,46.83
2017-05-01,RH2M,28.09
2017-05-01,ALLSKY_SFC_SW_DWN,6.6377
2017-05-01,ALLSKY_SFC_SW_DNI,4.369
2017-06-01,RH2M,39.24
2017-06-01,ALLSKY_SFC_SW_DIFF,3.113
2017-06-01,PS,98.51
2017-06-01,ALLSKY_SFC_SW_DNI,3.2016
2017-06-01,ALLSKY_SFC_SW_DWN,6.0468
2017-06-01,T2M_MIN,26.95
2017-06-01,T2M_MAX,47.9
2017-07-01,ALLSKY_SFC_SW_DNI,1.1554
2017-07-01,PS,98.56
2017-07-01,RH2M,83.38
2017-07-01,ALLSKY_SFC_SW_DWN,3.9691
2017-07-01,ALLSKY_SFC_SW_DIFF,2.5622
2017-07-01,T2M_MAX,37.0
2017-07-01,T2M_MIN,24.88
2017-08-01,PS,98.75
2017-08-01,ALLSKY_SFC_SW_DNI,1.1995
2017-08-01,T2M_MIN,23.72
2017-08-01,ALLSKY_SFC_SW_DWN,4.2468
2017-08-01,RH2M,86.42
2017-08-01,ALLSKY_SFC_SW_DIFF,2.8006
2017-08-01,T2M_MAX,34.12
2017-09-01,ALLSKY_SFC_SW_DWN,4.9932
2017-09-01,RH2M,81.86
2017-09-01,ALLSKY_SFC_SW_DIFF,2.4794
2017-09-01,ALLSKY_SFC_SW_DNI,3.0125
2017-09-01,PS,99.11
2017-09-01,T2M_MAX,33.99
2017-09-01,T2M_MIN,21.81
2017-10-01,ALLSKY_SFC_SW_DIFF,1.998
2017-10-01,PS,99.48
2017-10-01,RH2M,62.54
2017-10-01,ALLSKY_SFC_SW_DWN,4.7297
2017-10-01,T2M_MAX,34.08
2017-10-01,ALLSKY_SFC_SW_DNI,3.8861
2017-10-01,T2M_MIN,15.72
2017-11-01,ALLSKY_SFC_SW_DWN,3.5858
2017-11-01,ALLSKY_SFC_SW_DIFF,1.7122
2017-11-01,T2M_MAX,29.89
2017-11-01,PS,99.99
2017-11-01,T2M_MIN,8.3
2017-11-01,ALLSKY_SFC_SW_DNI,2.9398
2017-11-01,RH2M,56.87
2017-12-01,PS,100.24
2017-12-01,ALLSKY_SFC_SW_DIFF,1.5514
2017-12-01,T2M_MIN,5.9
2017-12-01,RH2M,47.82
2017-12-01,ALLSKY_SFC_SW_DNI,2.159
2017-12-01,ALLSKY_SFC_SW_DWN,2.8274
2017-12-01,T2M_MAX,28.07
2018-01-01,T2M_MAX,29.71
2018-01-01,ALLSKY_SFC_SW_DWN,3.2705
2018-01-01,ALLSKY_SFC_SW_DNI,2.5594
2018-01-01,PS,100.04
2018-01-01,T2M_MIN,4.07
2018-01-01,ALLSKY_SFC_SW_DIFF,1.6747
2018-01-01,RH2M,40.13
2018-02-01,ALLSKY_SFC_SW_DIFF,1.9231
2018-02-01,T2M_MAX,34.17
2018-02-01,RH2M,34.99
2018-02-01,PS,100.0
2018-02-01,ALLSKY_SFC_SW_DWN,4.3942
2018-02-01,T2M_MIN,8.06
2018-02-01,ALLSKY_SFC_SW_DNI,3.732
2018-03-01,ALLSKY_SFC_SW_DWN,5.9794
2018-03-01,PS,99.54
2018-03-01,ALLSKY_SFC_SW_DNI,5.6626
2018-03-01,ALLSKY_SFC_SW_DIFF,1.9543
2018-03-01,RH2M,20.78
2018-03-01,T2M_MIN,14.6
2018-03-01,T2M_MAX,40.81
2018-04-01,ALLSKY_SFC_SW_DIFF,2.621
2018-04-01,T2M_MIN,20.71
2018-04-01,PS,99.22
2018-04-01,ALLSKY_SFC_SW_DWN,6.2748
2018-04-01,ALLSKY_SFC_SW_DNI,4.4885
2018-04-01,T2M_MAX,43.55
2018-04-01,RH2M,29.02
2018-05-01,ALLSKY_SFC_SW_DNI,3.8974
2018-05-01,T2M_MAX,46.97
2018-05-01,T2M_MIN,24.52
2018-05-01,ALLSKY_SFC_SW_DWN,6.413
2018-05-01,ALLSKY_SFC_SW_DIFF,3.091
2018-05-01,RH2M,27.26
2018-05-01,PS,98.85
2018-06-01,T2M_MAX,46.68
2018-06-01,RH2M,40.53
2018-06-01,T2M_MIN,27.81
2018-06-01,ALLSKY_SFC_SW_DIFF,3.409
2018-06-01,PS,98.36
2018-06-01,ALLSKY_SFC_SW_DWN,5.875
2018-06-01,ALLSKY_SFC_SW_DNI,2.3647
2018-07-01,ALLSKY_SFC_SW_DNI,1.3116
2018-07-01,T2M_MAX,40.94
2018-07-01,ALLSKY_SFC_SW_DWN,4.1702
2018-07-01,PS,98.38
2018-07-01,RH2M,75.59
2018-07-01,T2M_MIN,25.37
2018-07-01,ALLSKY_SFC_SW_DIFF,2.6561
2018-08-01,T2M_MIN,23.48
2018-08-01,T2M_MAX,33.32
2018-08-01,ALLSKY_SFC_SW_DNI,0.954
2018-08-01,ALLSKY_SFC_SW_DWN,3.6389
2018-08-01,PS,98.61
2018-08-01,RH2M,89.14
2018-08-01,ALLSKY_SFC_SW_DIFF,2.448
2018-09-01,RH2M,86.9
2018-09-01,ALLSKY_SFC_SW_DWN,4.5893
2018-09-01,PS,99.2
2018-09-01,ALLSKY_SFC_SW_DIFF,2.2217
2018-09-01,T2M_MAX,31.77
2018-09-01,ALLSKY_SFC_SW_DNI,2.928
2018-09-01,T2M_MIN,19.67
2018-10-01,PS,99.82
2018-10-01,T2M_MAX,32.24
2018-10-01,ALLSKY_SFC_SW_DWN,5.0693
2018-10-01,RH2M,69.63
2018-10-01,ALLSKY_SFC_SW_DNI,4.8569
2018-10-01,ALLSKY_SFC_SW_DIFF,1.7796
2018-10-01,T2M_MIN,15.87
2018-11-01,ALLSKY_SFC_SW_DIFF,1.7347
2018-11-01,ALLSKY_SFC_SW_DWN,3.6511
2018-11-01,PS,100.08
2018-11-01,T2M_MAX,30.84
2018-11-01,T2M_MIN,10.61
2018-11-01,ALLSKY_SFC_SW_DNI,2.994
2018-11-01,RH2M,61.09
2018-12-01,ALLSKY_SFC_SW_DWN,3.2525
2018-12-01,ALLSKY_SFC_SW_DNI,3.0197
2018-12-01,T2M_MIN,2.82
2018-12-01,PS,100.31
2018-12-01,T2M_MAX,26.47
2018-12-01,ALLSKY_SFC_SW_DIFF,1.5514
2018-12-01,RH2M,51.82
2019-01-01,T2M_MIN,4.44
2019-01-01,ALLSKY_SFC_SW_DWN,3.3319
2019-01-01,PS,100.36
2019-01-01,ALLSKY_SFC_SW_DIFF,1.7287
2019-01-01,RH2M,50.75
2019-01-01,ALLSKY_SFC_SW_DNI,2.6525
2019-01-01,T2M_MAX,26.62
2019-02-01,ALLSKY_SFC_SW_DNI,2.8615
2019-02-01,ALLSKY_SFC_SW_DWN,3.888
2019-02-01,PS,100.12
2019-02-01,RH2M,50.53
2019-02-01,T2M_MAX,32.49
2019-02-01,T2M_MIN,6.33
2019-02-01,ALLSKY_SFC_SW_DIFF,1.9433
2019-03-01,PS,99.8
2019-03-01,ALLSKY_SFC_SW_DIFF,2.1048
2019-03-01,ALLSKY_SFC_SW_DNI,5.0477
2019-03-01,ALLSKY_SFC_SW_DWN,5.7725
2019-03-01,RH2M,38.65
2019-03-01,T2M_MAX,39.71
2019-03-01,T2M_MIN,7.54
2019-04-01,T2M_MAX,45.72
2019-04-01,RH2M,26.61
2019-04-01,PS,99.28
2019-04-01,ALLSKY_SFC_SW_DIFF,2.339
2019-04-01,ALLSKY_SFC_SW_DNI,5.4005
2019-04-01,T2M_MIN,17.06
2019-04-01,ALLSKY_SFC_SW_DWN,6.5623
2019-05-01,ALLSKY_SFC_SW_DIFF,2.67
2019-05-01,T2M_MIN,24.4
2019-05-01,RH2M,18.59
2019-05-01,ALLSKY_SFC_SW_DNI,5.6966
2019-05-01,T2M_MAX,47.4
2019-05-01,ALLSKY_SFC_SW_DWN,7.1945
2019-05-01,PS,98.88
2019-06-01,RH2M,35.11
2019-06-01,T2M_MAX,47.48
2019-06-01,ALLSKY_SFC_SW_DIFF,2.8286
2019-06-01,T2M_MIN,28.14
2019-06-01,ALLSKY_SFC_SW_DWN,5.9626
2019-06-01,ALLSKY_SFC_SW_DNI,3.5436
2019-06-01,PS,98.54
2019-07-01,T2M_MIN,25.35
2019-07-01,ALLSKY_SFC_SW_DNI,1.3291
2019-07-01,T2M_MAX,41.51
2019-07-01,ALLSKY_SFC_SW_DWN,4.5415
2019-07-01,RH2M,78.7
2019-07-01,ALLSKY_SFC_SW_DIFF,2.9302
2019-07-01,PS,98.47
2019-08-01,RH2M,85.83
2019-08-01,PS,98.68
2019-08-01,T2M_MAX,34.25
2019-08-01,ALLSKY_SFC_SW_DIFF,2.705
2019-08-01,T2M_MIN,24.98
2019-08-01,ALLSKY_SFC_SW_DNI,1.931
2019-08-01,ALLSKY_SFC_SW_DWN,4.6464
2019-09-01,ALLSKY_SFC_SW_DIFF,2.3698
2019-09-01,T2M_MIN,21.04
2019-09-01,T2M_MAX,33.91
2019-09-01,ALLSKY_SFC_SW_DNI,1.3793
2019-09-01,RH2M,88.28
2019-09-01,ALLSKY_SFC_SW_DWN,3.7481
2019-09-01,PS,99.18
2019-10-01,T2M_MAX,30.04
2019-10-01,ALLSKY_SFC_SW_DIFF,2.0364
2019-10-01,ALLSKY_SFC_SW_DWN,4.0416
2019-10-01,ALLSKY_SFC_SW_DNI,2.6693
2019-10-01,PS,99.84
2019-10-01,RH2M,82.18
2019-10-01,T2M_MIN,15.26
2019-11-01,ALLSKY_SFC_SW_DIFF,1.8086
2019-11-01,ALLSKY_SFC_SW_DWN,3.1505
2019-11-01,T2M_MIN,12.42
2019-11-01,PS,100.05
2019-11-01,RH2M,76.13
2019-11-01,T2M_MAX,28.31
2019-11-01,ALLSKY_SFC_SW_DNI,1.9654
2019-12-01,ALLSKY_SFC_SW_DNI,1.1717
2019-12-01,ALLSKY_SFC_SW_DIFF,1.3925
2019-12-01,ALLSKY_SFC_SW_DWN,2.1662
2019-12-01,RH2M,74.63
2019-12-01,T2M_MAX,23.94
2019-12-01,T2M_MIN,1.76
